customer_id,customer_name,email,region,customer_segment,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,rfm_segment,priority,crm_action
C018742,Aarav Malhotra,c018742@mail.com,North,Home Office,2025-12-25,7,11,993770.86,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C014035,Nitya Nair,c014035@mail.com,East,Consumer,2025-11-15,47,6,992964.95,4,4,5,445,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C019831,Aditya Khan,c019831@mail.com,West,Consumer,2025-12-22,10,8,992283.71,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C004390,Anaya Roy,c004390@mail.com,East,Consumer,2025-12-06,26,12,991374.26,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C001021,Diya Mehta,c001021@mail.com,Central,Consumer,2025-12-16,16,9,989284.52,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C016663,Kiara Malhotra,c016663@mail.com,South,Consumer,2025-12-07,25,11,988714.59,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C008006,Nikhil Reddy,c008006@mail.com,West,Consumer,2025-12-09,23,10,988528.75,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C017753,Arjun Kulkarni,c017753@mail.com,Central,Consumer,2025-12-31,1,12,986294.4700000001,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C004132,Arjun Kulkarni,c004132@mail.com,East,Consumer,2025-08-04,150,12,985809.0,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C014550,Anaya Das,c014550@mail.com,North,Consumer,2025-12-11,21,7,985611.27,5,4,5,545,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C001239,Diya Iyer,c001239@mail.com,North,Consumer,2025-04-15,261,10,982884.09,1,5,5,155,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C019843,Anaya Mehta,c019843@mail.com,Central,Consumer,2025-09-11,112,12,982531.7,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C006382,Isha Malhotra,c006382@mail.com,West,Corporate,2025-12-23,9,10,982466.7100000001,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C002552,Saanvi Gupta,c002552@mail.com,East,Corporate,2025-12-21,11,11,981221.22,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C002329,Nikhil Mehta,c002329@mail.com,East,Consumer,2025-11-25,37,7,981081.48,4,4,5,445,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C003621,Nitya Kulkarni,c003621@mail.com,East,Consumer,2025-12-18,14,7,980919.2300000001,5,4,5,545,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C004735,Nikhil Bose,c004735@mail.com,Central,Corporate,2025-12-24,8,8,980590.23,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C013792,Tanvi Kulkarni,c013792@mail.com,West,Corporate,2025-12-25,7,9,980253.82,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C018690,Isha Gupta,c018690@mail.com,North,Home Office,2025-12-07,25,10,980187.99,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C007391,Aditya Roy,c007391@mail.com,South,Consumer,2025-12-06,26,6,979460.56,4,3,5,435,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C013396,Rohan Khan,c013396@mail.com,Central,Home Office,2025-12-27,5,14,976748.47,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C008337,Arjun Roy,c008337@mail.com,West,Consumer,2025-12-25,7,11,974859.66,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C019412,Nikhil Verma,c019412@mail.com,North,Consumer,2025-11-24,38,10,974346.9299999999,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C003517,Rohan Das,c003517@mail.com,East,Consumer,2025-12-08,24,12,974051.5,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C014764,Anaya Mehta,c014764@mail.com,South,Consumer,2025-12-26,6,11,974002.3999999999,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C011732,Pooja Patel,c011732@mail.com,South,Consumer,2025-08-22,132,7,973663.1100000001,2,4,5,245,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C018325,Riya Kulkarni,c018325@mail.com,South,Home Office,2025-09-04,119,8,971580.6799999999,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C008002,Arjun Bhat,c008002@mail.com,Central,Consumer,2025-09-15,108,9,971085.4700000001,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C016175,Anaya Patel,c016175@mail.com,Central,Home Office,2025-12-27,5,8,970685.44,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C012686,Nikhil Reddy,c012686@mail.com,East,Consumer,2025-11-28,34,13,970371.58,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C018547,Varun Reddy,c018547@mail.com,North,Consumer,2025-11-16,46,9,968099.8099999999,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C002529,Pooja Gupta,c002529@mail.com,West,Consumer,2025-12-09,23,10,967542.36,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C015488,Varun Verma,c015488@mail.com,East,Consumer,2025-12-23,9,9,966263.43,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C013626,Diya Gupta,c013626@mail.com,East,Home Office,2025-05-28,218,10,965953.89,1,5,5,155,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C014607,Varun Nair,c014607@mail.com,South,Consumer,2025-12-30,2,8,965103.62,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C006707,Isha Yadav,c006707@mail.com,North,Consumer,2025-12-27,5,10,964500.43,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C012147,Isha Patel,c012147@mail.com,South,Consumer,2025-12-16,16,11,963442.82,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C003942,Diya Kulkarni,c003942@mail.com,North,Corporate,2025-12-12,20,11,963246.05,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C012350,Kabir Patel,c012350@mail.com,South,Consumer,2025-09-21,102,7,963143.58,2,4,5,245,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C010071,Kiara Nair,c010071@mail.com,East,Corporate,2025-11-09,53,9,960566.5,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C011882,Aarav Patel,c011882@mail.com,West,Consumer,2025-08-11,143,8,959542.63,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C002111,Neha Nair,c002111@mail.com,East,Consumer,2025-12-21,11,12,959284.13,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C007853,Kiara Malhotra,c007853@mail.com,East,Corporate,2025-12-19,13,10,959028.09,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C003861,Tanvi Malhotra,c003861@mail.com,East,Corporate,2025-09-17,106,9,958420.11,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017927,Anaya Yadav,c017927@mail.com,South,Corporate,2025-12-21,11,9,957917.5599999999,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C015700,Isha Gupta,c015700@mail.com,North,Home Office,2025-12-03,29,10,956785.73,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C013005,Kiara Das,c013005@mail.com,South,Consumer,2025-11-16,46,10,955751.99,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C008678,Aditya Saxena,c008678@mail.com,West,Corporate,2025-12-11,21,9,954874.37,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C007529,Nitya Patel,c007529@mail.com,South,Home Office,2025-04-24,252,8,953881.3300000001,1,5,5,155,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C005029,Isha Singh,c005029@mail.com,East,Home Office,2025-12-22,10,8,953878.8400000001,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C018128,Saanvi Malhotra,c018128@mail.com,South,Consumer,2025-12-04,28,8,953081.12,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C002963,Diya Jain,c002963@mail.com,North,Corporate,2025-11-11,51,10,952583.67,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C008042,Rahul Das,c008042@mail.com,South,Consumer,2025-12-21,11,10,952507.27,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C007978,Riya Yadav,c007978@mail.com,Central,Corporate,2025-12-19,13,9,952389.84,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C011892,Pooja Sharma,c011892@mail.com,North,Consumer,2025-12-27,5,10,951287.72,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C014977,Rahul Nair,c014977@mail.com,South,Consumer,2025-03-27,280,9,950994.2000000001,1,5,5,155,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C008635,Tanvi Iyer,c008635@mail.com,North,Corporate,2025-06-27,188,7,950109.49,2,4,5,245,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C013572,Anaya Khan,c013572@mail.com,North,Corporate,2025-12-11,21,13,949979.04,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C006000,Riya Iyer,c006000@mail.com,West,Consumer,2025-11-30,32,9,948715.83,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C002240,Varun Kulkarni,c002240@mail.com,East,Corporate,2025-07-24,161,10,948210.52,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C003338,Rohan Bose,c003338@mail.com,Central,Home Office,2025-12-23,9,11,946671.62,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C006143,Tanvi Kulkarni,c006143@mail.com,North,Consumer,2025-11-19,43,12,945326.36,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C000636,Pooja Das,c000636@mail.com,North,Consumer,2025-08-24,130,9,945194.13,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C006805,Saanvi Mehta,c006805@mail.com,Central,Corporate,2025-12-09,23,12,944278.7,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C000935,Kiara Chopra,c000935@mail.com,West,Consumer,2025-11-12,50,9,944148.59,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C001000,Varun Jain,c001000@mail.com,South,Corporate,2025-11-26,36,11,941911.87,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C005046,Pooja Chopra,c005046@mail.com,Central,Consumer,2025-12-09,23,9,941599.03,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C004445,Saanvi Das,c004445@mail.com,North,Consumer,2025-12-23,9,9,941090.53,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C018332,Meera Mehta,c018332@mail.com,West,Consumer,2025-12-11,21,8,940656.28,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C011722,Riya Bhat,c011722@mail.com,East,Corporate,2025-12-22,10,7,940415.2000000001,5,4,5,545,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C015670,Arjun Roy,c015670@mail.com,South,Corporate,2025-12-12,20,8,939569.74,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C008585,Vivaan Nair,c008585@mail.com,West,Corporate,2025-12-30,2,11,938639.55,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C004274,Kiara Iyer,c004274@mail.com,West,Consumer,2025-12-11,21,11,938275.5,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C017337,Kiara Mehta,c017337@mail.com,Central,Corporate,2025-09-12,111,9,938171.93,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C018717,Nitya Khan,c018717@mail.com,East,Home Office,2025-12-08,24,7,938150.16,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C019917,Kabir Iyer,c019917@mail.com,North,Consumer,2025-12-02,30,8,937522.48,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C001938,Riya Mehta,c001938@mail.com,East,Corporate,2025-04-13,263,8,937492.2200000001,1,5,5,155,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C018632,Kiara Das,c018632@mail.com,West,Consumer,2025-12-15,17,12,936484.87,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C018423,Rahul Bhat,c018423@mail.com,West,Corporate,2025-12-10,22,11,934894.4500000001,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C005677,Arjun Saxena,c005677@mail.com,North,Consumer,2025-12-02,30,9,934249.73,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C007528,Rahul Bose,c007528@mail.com,West,Corporate,2025-12-21,11,9,934011.69,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C016804,Riya Singh,c016804@mail.com,West,Consumer,2025-12-23,9,10,933407.7000000001,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C002419,Aditya Saxena,c002419@mail.com,North,Corporate,2025-12-18,14,11,933109.52,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C007580,Kiara Bhat,c007580@mail.com,South,Consumer,2025-12-21,11,9,933051.82,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C009128,Nikhil Khan,c009128@mail.com,East,Consumer,2025-08-22,132,11,931272.52,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C008946,Varun Kulkarni,c008946@mail.com,West,Consumer,2025-12-21,11,14,931156.7,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C006855,Meera Bhat,c006855@mail.com,North,Consumer,2025-12-30,2,11,930605.5700000001,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C002034,Rohan Iyer,c002034@mail.com,South,Consumer,2025-12-19,13,12,930164.49,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C007686,Vivaan Reddy,c007686@mail.com,West,Consumer,2025-08-27,127,11,929645.86,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C002004,Nikhil Khan,c002004@mail.com,West,Consumer,2025-12-27,5,8,929573.16,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C008618,Aarav Bose,c008618@mail.com,West,Consumer,2025-12-01,31,13,927881.5599999999,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C006038,Tanvi Yadav,c006038@mail.com,South,Corporate,2025-09-03,120,8,926654.3,2,5,5,255,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C018243,Anaya Das,c018243@mail.com,East,Corporate,2025-12-28,4,11,926423.73,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C004270,Aditya Verma,c004270@mail.com,West,Consumer,2025-11-16,46,10,926340.68,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C016578,Kabir Verma,c016578@mail.com,North,Consumer,2025-06-06,209,9,924946.18,1,5,5,155,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C013788,Pooja Kulkarni,c013788@mail.com,South,Corporate,2025-12-06,26,10,924850.99,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C003421,Rohan Jain,c003421@mail.com,West,Consumer,2025-12-11,21,13,924258.35,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C012742,Vivaan Bhat,c012742@mail.com,North,Consumer,2025-11-15,47,10,923814.2,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C005005,Rohan Iyer,c005005@mail.com,North,Home Office,2025-05-13,233,13,923454.39,1,5,5,155,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C003818,Aarav Malhotra,c003818@mail.com,South,Consumer,2025-11-30,32,8,923418.63,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C016179,Tanvi Kulkarni,c016179@mail.com,South,Consumer,2025-12-09,23,7,922132.2300000001,5,4,5,545,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C015567,Nitya Reddy,c015567@mail.com,West,Consumer,2025-11-21,41,10,921920.64,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C009401,Vivaan Yadav,c009401@mail.com,West,Consumer,2025-11-28,34,16,921641.5399999999,4,5,5,455,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C012167,Varun Khan,c012167@mail.com,East,Home Office,2025-11-17,45,6,920884.18,4,4,5,445,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
C014097,Rohan Verma,c014097@mail.com,West,Corporate,2025-12-31,1,8,919999.84,5,5,5,555,Champions,P1,"VIP early access, premium cross-sell bundle, referral rewards"
