"order_id","order_date","customer_id","customer_name","region"
"O000511","2024-05-22","C00353","Anaya Mehta","South"
"O000512","2025-12-17","C00157","Anaya Singh","North"
"O000513","2025-03-01","C00352","Kiara Jain","East"
"O000514","2025-10-02","C00348","Isha Gupta","Central"
"O000515","2024-08-21","C00251","Neha Gupta","South"
"O000516","2025-09-28","C00187","Rahul Sharma","North"
"O000517","2024-04-09","C00192","Diya Khan","East"
"O000518","2025-09-27","C00375","Kabir Iyer","North"
"O000519","2025-02-18","C00419","Rohan Verma","Central"
"O000520","2024-05-29","C00313","Kabir Khan","South"
"O000521","2025-09-13","C00161","Aarav Iyer","North"
"O000522","2024-07-06","C00319","Neha Sharma","South"
"O000523","2025-11-20","C00377","Rahul Gupta","East"
"O000524","2025-04-26","C00115","Rahul Jain","West"
"O000525","2024-12-31","C00361","Rohan Iyer","North"
"O000526","2024-11-25","C00182","Vivaan Das","East"
"O000527","2024-09-02","C00372","Isha Khan","West"
"O000528","2025-07-23","C00427","Kiara Jain","Central"
"O000529","2025-07-12","C00468","Isha Jain","East"
"O000530","2025-07-24","C00255","Diya Mehta","Central"
"O000531","2025-08-19","C00275","Kabir Sharma","Central"
"O000532","2025-06-10","C00368","Kiara Singh","North"
"O000533","2025-06-03","C00295","Vivaan Das","West"
"O000534","2024-09-08","C00285","Anaya Sharma","North"
"O000535","2025-03-21","C00432","Kabir Das","South"
"O000536","2024-10-08","C00097","Diya Jain","East"
"O000537","2025-12-12","C00442","Kiara Nair","West"
"O000538","2025-01-01","C00151","Vivaan Iyer","South"
"O000539","2024-10-14","C00471","Rahul Patel","North"
"O000540","2024-08-15","C00065","Anaya Nair","South"
"O000541","2025-04-30","C00103","Rahul Gupta","North"
"O000542","2025-01-15","C00173","Rahul Singh","East"
"O000543","2025-01-06","C00280","Kiara Singh","East"
"O000544","2025-06-23","C00300","Rahul Jain","South"
"O000545","2025-06-30","C00015","Vivaan Iyer","South"
"O000546","2025-12-10","C00392","Kiara Das","South"
"O000547","2025-02-13","C00403","Rahul Gupta","West"
"O000548","2024-05-21","C00389","Arjun Verma","West"
"O000549","2025-03-15","C00427","Kiara Jain","Central"
"O000550","2025-08-24","C00308","Meera Gupta","Central"
"O000551","2024-01-24","C00191","Neha Sharma","North"
"O000552","2024-10-02","C00387","Aarav Singh","Central"
"O000553","2024-03-29","C00294","Meera Sharma","South"
"O000554","2024-05-30","C00212","Kiara Patel","East"
"O000555","2025-09-05","C00449","Arjun Patel","West"
"O000556","2025-06-25","C00258","Kabir Verma","West"
"O000557","2025-06-21","C00355","Aarav Nair","South"
"O000558","2024-10-13","C00322","Vivaan Reddy","East"
"O000559","2025-04-02","C00391","Meera Patel","Central"
"O000560","2025-03-20","C00296","Kabir Iyer","South"
"O000561","2024-12-19","C00494","Rahul Gupta","North"
"O000562","2024-11-14","C00327","Anaya Mehta","North"
"O000563","2025-01-06","C00339","Anaya Singh","West"
"O000564","2024-02-01","C00184","Aarav Patel","West"
"O000565","2025-09-26","C00275","Kabir Sharma","Central"
"O000566","2024-07-29","C00321","Diya Jain","South"
"O000567","2024-11-04","C00121","Rohan Das","Central"
"O000568","2025-08-02","C00352","Kiara Jain","East"
"O000569","2024-02-06","C00439","Diya Reddy","South"
"O000570","2025-08-26","C00483","Kabir Nair","North"
"O000571","2024-07-07","C00156","Meera Gupta","South"
"O000572","2024-09-02","C00330","Arjun Nair","Central"
"O000573","2025-04-02","C00482","Aarav Singh","South"
"O000574","2024-02-20","C00096","Arjun Khan","North"
"O000575","2025-12-17","C00399","Rahul Khan","West"
"O000576","2025-08-17","C00077","Anaya Verma","North"
"O000577","2024-08-01","C00094","Kabir Sharma","Central"
"O000578","2025-10-03","C00039","Vivaan Verma","North"
"O000579","2024-10-22","C00140","Meera Reddy","South"
"O000580","2025-06-21","C00283","Kiara Singh","North"
"O000581","2025-09-01","C00065","Anaya Nair","South"
"O000582","2024-01-16","C00253","Aarav Sharma","South"
"O000583","2024-05-12","C00041","Kabir Nair","East"
"O000584","2025-12-20","C00002","Isha Sharma","West"
"O000585","2024-01-19","C00011","Rohan Khan","South"
"O000586","2024-01-08","C00085","Meera Patel","West"
"O000587","2025-09-18","C00003","Aarav Iyer","North"
"O000588","2024-02-03","C00494","Rahul Gupta","North"
"O000589","2025-07-18","C00308","Meera Gupta","Central"
"O000590","2024-06-21","C00390","Isha Verma","East"
"O000591","2025-01-23","C00408","Kabir Verma","Central"
"O000592","2025-12-31","C00050","Meera Jain","Central"
"O000593","2024-04-07","C00141","Kabir Verma","North"
"O000594","2024-02-22","C00498","Anaya Jain","East"
"O000595","2024-08-12","C00007","Anaya Sharma","Central"
"O000596","2024-09-17","C00259","Vivaan Sharma","East"
"O000597","2025-10-10","C00368","Kiara Singh","North"
"O000598","2024-09-01","C00357","Anaya Das","South"
"O000599","2024-05-04","C00381","Vivaan Iyer","Central"
"O000600","2025-10-11","C00037","Kabir Das","East"
"O000601","2024-11-03","C00246","Arjun Iyer","Central"
"O000602","2024-11-10","C00124","Rahul Verma","Central"
"O000603","2024-12-26","C00258","Kabir Verma","West"
"O000604","2024-11-30","C00037","Kabir Das","East"
"O000605","2025-03-07","C00352","Kiara Jain","East"
"O000606","2025-03-21","C00301","Rohan Jain","Central"
"O000607","2025-04-16","C00110","Aarav Nair","North"
"O000608","2024-08-09","C00445","Meera Iyer","North"
"O000609","2025-06-30","C00153","Isha Reddy","South"
"O000610","2024-01-07","C00390","Isha Verma","East"
"O000611","2025-05-13","C00469","Aarav Jain","South"
"O000612","2025-04-25","C00440","Kiara Gupta","East"
"O000613","2025-09-27","C00143","Kabir Iyer","West"
"O000614","2025-10-03","C00393","Aarav Iyer","West"
"O000615","2025-05-20","C00326","Isha Patel","East"
"O000616","2024-10-07","C00355","Aarav Nair","South"
"O000617","2025-07-04","C00181","Arjun Iyer","North"
"O000618","2024-08-09","C00356","Neha Iyer","East"
"O000619","2025-07-19","C00051","Kiara Das","Central"
"O000620","2024-03-28","C00237","Arjun Verma","West"
"O000621","2025-02-20","C00499","Diya Nair","South"
"O000622","2025-12-15","C00133","Rahul Mehta","Central"
"O000623","2025-12-17","C00013","Aarav Mehta","Central"
"O000624","2024-08-20","C00487","Diya Verma","North"
"O000625","2024-03-15","C00340","Rohan Khan","East"
"O000626","2025-03-06","C00487","Diya Verma","North"
"O000627","2024-01-27","C00337","Diya Nair","Central"
"O000628","2024-06-08","C00151","Vivaan Iyer","South"
"O000629","2024-11-04","C00363","Vivaan Iyer","North"
"O000630","2025-08-09","C00061","Neha Iyer","South"
"O000631","2024-06-20","C00222","Arjun Das","East"
"O000632","2024-04-01","C00422","Vivaan Gupta","Central"
"O000633","2025-08-07","C00370","Arjun Iyer","North"
"O000634","2024-05-16","C00318","Arjun Sharma","North"
"O000635","2024-10-21","C00328","Neha Verma","Central"
"O000636","2024-04-11","C00386","Rahul Iyer","Central"
"O000637","2025-01-30","C00117","Neha Patel","West"
"O000638","2024-11-28","C00453","Rahul Verma","South"
"O000639","2024-06-14","C00208","Kabir Gupta","North"
"O000640","2025-06-08","C00308","Meera Gupta","Central"
"O000641","2024-08-29","C00104","Kabir Verma","South"
"O000642","2024-09-18","C00183","Diya Khan","South"
"O000643","2025-03-23","C00356","Neha Iyer","East"
"O000644","2025-08-24","C00181","Arjun Iyer","North"
"O000645","2025-09-06","C00194","Kiara Khan","North"
"O000646","2025-10-22","C00351","Rohan Singh","Central"
"O000647","2025-05-04","C00009","Anaya Sharma","South"
"O000648","2024-06-14","C00059","Aarav Patel","South"
"O000649","2025-12-24","C00159","Diya Patel","South"
"O000650","2025-03-03","C00186","Diya Reddy","East"
"O000651","2025-10-30","C00219","Diya Verma","East"
"O000652","2024-11-20","C00071","Anaya Das","South"
"O000653","2025-04-10","C00144","Vivaan Nair","West"
"O000654","2024-07-10","C00257","Diya Iyer","South"
"O000655","2025-05-09","C00077","Anaya Verma","North"
"O000656","2025-10-26","C00233","Rahul Patel","West"
"O000657","2025-10-21","C00409","Diya Verma","North"
"O000658","2024-05-05","C00195","Kiara Sharma","Central"
"O000659","2025-12-10","C00183","Diya Khan","South"
"O000660","2024-08-07","C00348","Isha Gupta","Central"
"O000661","2024-04-10","C00320","Rahul Patel","West"
"O000662","2024-07-06","C00313","Kabir Khan","South"
"O000663","2025-12-15","C00471","Rahul Patel","North"
"O000664","2024-01-31","C00243","Anaya Gupta","North"
"O000665","2025-09-05","C00434","Kabir Nair","South"
"O000666","2025-12-28","C00029","Isha Gupta","West"
"O000667","2025-09-17","C00222","Arjun Das","East"
"O000668","2024-11-18","C00074","Arjun Gupta","South"
"O000669","2024-09-26","C00135","Kiara Mehta","North"
"O000670","2024-12-12","C00395","Kabir Iyer","North"
"O000671","2025-02-14","C00413","Aarav Verma","South"
"O000672","2025-03-27","C00449","Arjun Patel","West"
"O000673","2024-06-13","C00192","Diya Khan","East"
"O000674","2025-10-03","C00452","Vivaan Khan","Central"
"O000675","2025-10-08","C00373","Kabir Khan","East"
"O000676","2025-11-21","C00328","Neha Verma","Central"
"O000677","2024-06-26","C00343","Meera Patel","North"
"O000678","2025-09-05","C00478","Kiara Patel","West"
"O000679","2024-11-07","C00324","Anaya Patel","West"
"O000680","2024-06-19","C00251","Neha Gupta","South"
"O000681","2025-08-29","C00282","Neha Patel","South"
"O000682","2025-11-02","C00189","Meera Das","Central"
"O000683","2025-05-24","C00170","Aarav Gupta","West"
"O000684","2024-03-02","C00460","Arjun Verma","East"
"O000685","2025-08-12","C00086","Rohan Gupta","West"
"O000686","2024-01-23","C00349","Aarav Iyer","North"
"O000687","2024-07-15","C00236","Arjun Patel","South"
"O000688","2024-10-22","C00091","Meera Das","East"
"O000689","2025-11-25","C00287","Isha Das","Central"
"O000690","2025-09-17","C00214","Kiara Das","West"
"O000691","2025-02-26","C00395","Kabir Iyer","North"
"O000692","2024-03-31","C00316","Anaya Das","West"
"O000693","2024-05-09","C00401","Meera Mehta","East"
"O000694","2025-06-25","C00403","Rahul Gupta","West"
"O000695","2025-01-22","C00484","Aarav Das","East"
"O000696","2024-10-23","C00007","Anaya Sharma","Central"
"O000697","2025-06-17","C00251","Neha Gupta","South"
"O000698","2024-09-14","C00052","Meera Mehta","Central"
"O000699","2025-12-20","C00030","Anaya Patel","South"
"O000700","2025-06-09","C00374","Vivaan Reddy","North"
"O000701","2025-01-05","C00079","Kabir Sharma","East"
"O000702","2025-08-04","C00424","Arjun Verma","South"
"O000703","2024-02-23","C00033","Vivaan Mehta","North"
"O000704","2025-08-15","C00416","Kabir Singh","Central"
"O000705","2024-11-29","C00136","Kiara Iyer","Central"
"O000706","2024-09-16","C00012","Neha Nair","West"
"O000707","2024-07-02","C00268","Aarav Mehta","North"
"O000708","2024-06-20","C00188","Isha Sharma","East"
"O000709","2024-02-28","C00486","Rahul Sharma","Central"
"O000710","2025-08-29","C00357","Anaya Das","South"
"O000711","2024-10-18","C00396","Rohan Sharma","South"
"O000712","2024-06-26","C00145","Kabir Jain","Central"
"O000713","2025-10-11","C00316","Anaya Das","West"
"O000714","2025-11-16","C00486","Rahul Sharma","Central"
"O000715","2024-08-04","C00485","Vivaan Iyer","East"
"O000716","2024-05-31","C00498","Anaya Jain","East"
"O000717","2025-07-17","C00358","Kabir Khan","North"
"O000718","2024-12-22","C00120","Isha Jain","South"
"O000719","2025-05-15","C00225","Diya Mehta","North"
"O000720","2025-07-26","C00093","Meera Verma","East"
"O000721","2025-05-01","C00494","Rahul Gupta","North"
"O000722","2024-03-03","C00299","Rohan Verma","Central"
"O000723","2025-11-23","C00440","Kiara Gupta","East"
"O000724","2024-07-21","C00220","Anaya Singh","North"
"O000725","2025-10-04","C00141","Kabir Verma","North"
"O000726","2025-02-20","C00164","Neha Sharma","East"
"O000727","2025-12-09","C00418","Meera Verma","North"
"O000728","2025-11-18","C00181","Arjun Iyer","North"
"O000729","2024-03-17","C00072","Rahul Jain","North"
"O000730","2025-01-16","C00007","Anaya Sharma","Central"
"O000731","2025-01-04","C00121","Rohan Das","Central"
"O000732","2024-07-29","C00455","Kabir Singh","North"
"O000733","2024-03-15","C00320","Rahul Patel","West"
"O000734","2025-08-31","C00050","Meera Jain","Central"
"O000735","2024-05-31","C00203","Anaya Gupta","West"
"O000736","2025-08-08","C00244","Kiara Verma","North"
"O000737","2025-03-04","C00487","Diya Verma","North"
"O000738","2025-01-03","C00407","Neha Verma","North"
"O000739","2024-10-13","C00116","Vivaan Jain","Central"
"O000740","2024-12-31","C00230","Rahul Gupta","North"
"O000741","2024-08-28","C00099","Diya Das","Central"
"O000742","2024-08-17","C00456","Isha Singh","South"
"O000743","2024-02-21","C00037","Kabir Das","East"
"O000744","2024-01-30","C00253","Aarav Sharma","South"
"O000745","2024-11-16","C00122","Aarav Mehta","South"
"O000746","2025-01-13","C00433","Arjun Iyer","East"
"O000747","2025-05-23","C00046","Kabir Gupta","Central"
"O000748","2024-12-07","C00044","Rohan Nair","Central"
"O000749","2024-05-11","C00348","Isha Gupta","Central"
"O000750","2025-11-10","C00449","Arjun Patel","West"
"O000751","2024-07-11","C00252","Isha Mehta","South"
"O000752","2024-01-10","C00015","Vivaan Iyer","South"
"O000753","2024-08-03","C00319","Neha Sharma","South"
"O000754","2024-01-27","C00033","Vivaan Mehta","North"
"O000755","2025-08-27","C00379","Vivaan Jain","North"
"O000756","2025-03-03","C00029","Isha Gupta","West"
"O000757","2024-06-05","C00005","Meera Sharma","Central"
"O000758","2025-12-31","C00345","Diya Mehta","West"
"O000759","2024-03-25","C00379","Vivaan Jain","North"
"O000760","2025-02-09","C00064","Isha Patel","Central"
"O000761","2024-10-02","C00351","Rohan Singh","Central"
"O000762","2024-06-17","C00216","Kiara Verma","West"
"O000763","2025-05-28","C00280","Kiara Singh","East"
"O000764","2024-05-31","C00077","Anaya Verma","North"
"O000765","2024-11-06","C00064","Isha Patel","Central"
"O000766","2024-05-28","C00434","Kabir Nair","South"
"O000767","2025-01-28","C00188","Isha Sharma","East"
"O000768","2024-08-24","C00109","Isha Gupta","North"
"O000769","2024-07-14","C00259","Vivaan Sharma","East"
"O000770","2024-08-21","C00258","Kabir Verma","West"
"O000771","2025-05-09","C00236","Arjun Patel","South"
"O000772","2024-05-27","C00354","Rahul Verma","East"
"O000773","2025-10-25","C00203","Anaya Gupta","West"
"O000774","2025-09-24","C00255","Diya Mehta","Central"
"O000775","2024-01-26","C00313","Kabir Khan","South"
"O000776","2024-01-24","C00274","Kabir Reddy","North"
"O000777","2025-01-25","C00308","Meera Gupta","Central"
"O000778","2024-08-24","C00331","Aarav Iyer","South"
"O000779","2025-05-03","C00383","Diya Reddy","Central"
"O000780","2024-11-16","C00389","Arjun Verma","West"
"O000781","2025-02-07","C00116","Vivaan Jain","Central"
"O000782","2025-11-07","C00105","Vivaan Sharma","West"
"O000783","2025-03-01","C00221","Aarav Reddy","West"
"O000784","2024-03-30","C00199","Kabir Iyer","East"
"O000785","2024-05-07","C00434","Kabir Nair","South"
"O000786","2024-11-23","C00142","Vivaan Iyer","East"
"O000787","2024-03-20","C00412","Vivaan Singh","Central"
"O000788","2025-10-22","C00317","Meera Das","North"
"O000789","2025-05-08","C00297","Meera Iyer","Central"
"O000790","2025-12-22","C00071","Anaya Das","South"
"O000791","2025-10-29","C00209","Meera Verma","North"
"O000792","2024-09-26","C00370","Arjun Iyer","North"
"O000793","2025-10-12","C00453","Rahul Verma","South"
"O000794","2024-09-02","C00454","Aarav Gupta","North"
"O000795","2025-07-25","C00035","Arjun Verma","East"
"O000796","2025-04-22","C00044","Rohan Nair","Central"
"O000797","2024-01-29","C00310","Rohan Jain","Central"
"O000798","2025-04-29","C00028","Diya Das","Central"
"O000799","2024-12-25","C00483","Kabir Nair","North"
"O000800","2025-01-22","C00061","Neha Iyer","South"
"O000801","2024-09-21","C00020","Rahul Nair","North"
"O000802","2024-09-24","C00054","Anaya Gupta","West"
"O000803","2025-12-02","C00128","Vivaan Verma","East"
"O000804","2025-01-30","C00118","Rahul Jain","Central"
"O000805","2024-11-05","C00137","Kiara Mehta","South"
"O000806","2024-09-09","C00115","Rahul Jain","West"
"O000807","2024-05-27","C00325","Neha Mehta","West"
"O000808","2025-05-28","C00069","Isha Gupta","North"
"O000809","2025-02-06","C00374","Vivaan Reddy","North"
"O000810","2024-07-06","C00210","Neha Jain","Central"
"O000811","2024-02-19","C00358","Kabir Khan","North"
"O000812","2025-10-12","C00055","Vivaan Jain","South"
"O000813","2025-05-02","C00418","Meera Verma","North"
"O000814","2024-09-01","C00377","Rahul Gupta","East"
"O000815","2024-04-02","C00390","Isha Verma","East"
"O000816","2025-04-19","C00313","Kabir Khan","South"
"O000817","2024-02-04","C00114","Neha Jain","Central"
"O000818","2025-07-04","C00089","Rohan Jain","West"
"O000819","2024-11-28","C00176","Anaya Gupta","North"
"O000820","2025-10-13","C00354","Rahul Verma","East"
"O000821","2025-12-07","C00437","Rohan Das","East"
"O000822","2024-04-30","C00129","Kabir Gupta","Central"
"O000823","2024-03-29","C00097","Diya Jain","East"
"O000824","2025-03-13","C00065","Anaya Nair","South"
"O000825","2025-01-03","C00021","Kabir Das","North"
"O000826","2025-08-06","C00193","Arjun Singh","Central"
"O000827","2024-01-27","C00060","Diya Singh","South"
"O000828","2025-04-04","C00190","Isha Reddy","West"
"O000829","2025-12-23","C00022","Diya Singh","North"
"O000830","2024-08-14","C00242","Kiara Verma","West"
"O000831","2025-10-22","C00403","Rahul Gupta","West"
"O000832","2024-02-02","C00120","Isha Jain","South"
"O000833","2025-12-14","C00051","Kiara Das","Central"
"O000834","2024-12-26","C00245","Rahul Gupta","East"
"O000835","2025-05-09","C00179","Kiara Mehta","North"
"O000836","2024-05-27","C00425","Neha Mehta","East"
"O000837","2024-02-29","C00376","Rahul Khan","North"
"O000838","2024-09-29","C00187","Rahul Sharma","North"
"O000839","2024-09-23","C00249","Kabir Khan","North"
"O000840","2025-12-11","C00500","Diya Verma","North"
