customer_id,customer_name,email,region,city,signup_date,segment
C000335,Aarav Kulkarni,c000335@mail.com,North,Jaipur,2023-08-09,Consumer
C000336,Rahul Iyer,c000336@mail.com,East,Patna,2022-08-01,Home Office
C000337,Kabir Yadav,c000337@mail.com,North,Delhi,2023-12-16,Corporate
C000338,Aarav Verma,c000338@mail.com,West,Mumbai,2023-11-08,Home Office
C000339,Rohan Verma,c000339@mail.com,North,Jaipur,2023-07-24,Consumer
C000340,Vivaan Iyer,c000340@mail.com,Central,Indore,2023-04-08,Consumer
C000341,Rahul Kulkarni,c000341@mail.com,North,Delhi,2023-12-17,Corporate
C000342,Anaya Saxena,c000342@mail.com,Central,Nagpur,2024-03-27,Consumer
C000343,Tanvi Yadav,c000343@mail.com,West,Mumbai,2024-11-20,Consumer
C000344,Neha Malhotra,c000344@mail.com,East,Bhubaneswar,2025-03-01,Corporate
C000345,Isha Sharma,c000345@mail.com,West,Pune,2022-04-10,Consumer
C000346,Kiara Patel,c000346@mail.com,West,Ahmedabad,2024-03-02,Consumer
C000347,Aditya Khan,c000347@mail.com,Central,Nagpur,2022-04-12,Consumer
C000348,Rohan Bose,c000348@mail.com,South,Bengaluru,2023-05-16,Corporate
C000349,Diya Gupta,c000349@mail.com,East,Bhubaneswar,2024-06-08,Consumer
C000350,Arjun Das,c000350@mail.com,North,Chandigarh,2023-10-13,Corporate
C000351,Nitya Malhotra,c000351@mail.com,East,Bhubaneswar,2024-08-27,Consumer
C000352,Varun Patel,c000352@mail.com,North,Chandigarh,2024-12-31,Consumer
C000353,Neha Reddy,c000353@mail.com,East,Bhubaneswar,2025-03-14,Consumer
C000354,Tanvi Yadav,c000354@mail.com,East,Kolkata,2024-03-18,Consumer
C000355,Meera Das,c000355@mail.com,East,Patna,2024-03-19,Consumer
C000356,Nikhil Verma,c000356@mail.com,East,Patna,2024-08-21,Corporate
C000357,Nitya Yadav,c000357@mail.com,West,Pune,2022-10-07,Consumer
C000358,Anaya Yadav,c000358@mail.com,West,Mumbai,2022-12-28,Corporate
C000359,Saanvi Singh,c000359@mail.com,East,Kolkata,2023-02-14,Consumer
C000360,Kabir Chopra,c000360@mail.com,East,Patna,2024-06-12,Consumer
C000361,Riya Reddy,c000361@mail.com,Central,Bhopal,2023-02-26,Home Office
C000362,Nitya Roy,c000362@mail.com,North,Jaipur,2022-06-17,Consumer
C000363,Neha Sharma,c000363@mail.com,North,Delhi,2024-08-16,Consumer
C000364,Isha Bose,c000364@mail.com,North,Chandigarh,2024-06-18,Consumer
C000365,Nikhil Mehta,c000365@mail.com,West,Mumbai,2023-12-15,Corporate
C000366,Arjun Gupta,c000366@mail.com,South,Bengaluru,2024-11-23,Home Office
C000367,Meera Chopra,c000367@mail.com,West,Mumbai,2024-08-08,Consumer
C000368,Rohan Bose,c000368@mail.com,West,Ahmedabad,2024-12-16,Home Office
C000369,Aditya Nair,c000369@mail.com,South,Hyderabad,2022-11-08,Home Office
C000370,Vivaan Sharma,c000370@mail.com,Central,Nagpur,2022-05-20,Corporate
C000371,Pooja Iyer,c000371@mail.com,West,Pune,2023-02-14,Consumer
C000372,Riya Saxena,c000372@mail.com,South,Chennai,2024-09-22,Corporate
C000373,Meera Nair,c000373@mail.com,South,Chennai,2025-01-14,Consumer
C000374,Arjun Reddy,c000374@mail.com,South,Chennai,2022-05-12,Home Office
C000375,Riya Das,c000375@mail.com,North,Delhi,2024-10-23,Consumer
C000376,Rohan Bhat,c000376@mail.com,North,Chandigarh,2023-07-29,Consumer
C000377,Nitya Das,c000377@mail.com,Central,Indore,2024-09-08,Consumer
C000378,Anaya Malhotra,c000378@mail.com,South,Bengaluru,2024-03-30,Consumer
C000379,Varun Sharma,c000379@mail.com,South,Bengaluru,2022-03-14,Consumer
C000380,Saanvi Bhat,c000380@mail.com,West,Ahmedabad,2023-08-05,Consumer
C000381,Aditya Yadav,c000381@mail.com,East,Kolkata,2022-04-17,Corporate
C000382,Tanvi Malhotra,c000382@mail.com,Central,Indore,2023-02-12,Consumer
C000383,Neha Gupta,c000383@mail.com,West,Mumbai,2024-06-28,Consumer
C000384,Nitya Bose,c000384@mail.com,East,Bhubaneswar,2024-03-31,Consumer
C000385,Riya Patel,c000385@mail.com,South,Bengaluru,2024-04-25,Consumer
C000386,Isha Malhotra,c000386@mail.com,Central,Nagpur,2024-03-04,Corporate
C000387,Isha Malhotra,c000387@mail.com,West,Ahmedabad,2022-01-18,Consumer
C000388,Kabir Singh,c000388@mail.com,Central,Nagpur,2023-12-01,Consumer
C000389,Arjun Yadav,c000389@mail.com,North,Jaipur,2023-08-06,Corporate
C000390,Aditya Iyer,c000390@mail.com,West,Pune,2023-09-27,Consumer
C000391,Aditya Mehta,c000391@mail.com,East,Kolkata,2022-09-13,Consumer
C000392,Kabir Nair,c000392@mail.com,North,Chandigarh,2024-04-26,Consumer
C000393,Pooja Sharma,c000393@mail.com,East,Patna,2023-12-31,Consumer
C000394,Nitya Bhat,c000394@mail.com,West,Mumbai,2023-04-29,Corporate
C000395,Nikhil Verma,c000395@mail.com,North,Chandigarh,2022-03-09,Consumer
C000396,Neha Jain,c000396@mail.com,South,Chennai,2022-03-24,Corporate
C000397,Aditya Nair,c000397@mail.com,West,Ahmedabad,2023-03-07,Consumer
C000398,Kabir Gupta,c000398@mail.com,South,Chennai,2023-10-07,Consumer
C000399,Neha Jain,c000399@mail.com,South,Bengaluru,2025-04-11,Consumer
C000400,Kabir Reddy,c000400@mail.com,South,Chennai,2024-05-18,Corporate
C000401,Anaya Roy,c000401@mail.com,South,Hyderabad,2023-08-06,Home Office
C000402,Aditya Chopra,c000402@mail.com,Central,Nagpur,2022-12-25,Corporate
C000403,Saanvi Yadav,c000403@mail.com,West,Pune,2022-07-22,Corporate
C000404,Riya Gupta,c000404@mail.com,North,Jaipur,2022-06-18,Consumer
C000405,Vivaan Saxena,c000405@mail.com,Central,Nagpur,2022-03-28,Consumer
C000406,Arjun Chopra,c000406@mail.com,West,Mumbai,2024-12-30,Consumer
C000407,Aditya Sharma,c000407@mail.com,South,Chennai,2022-01-20,Consumer
C000408,Isha Jain,c000408@mail.com,West,Pune,2024-11-02,Consumer
C000409,Pooja Das,c000409@mail.com,North,Delhi,2023-12-02,Corporate
C000410,Aditya Reddy,c000410@mail.com,Central,Nagpur,2024-01-13,Consumer
C000411,Varun Saxena,c000411@mail.com,West,Pune,2025-02-24,Consumer
C000412,Tanvi Iyer,c000412@mail.com,West,Mumbai,2024-08-01,Consumer
C000413,Anaya Roy,c000413@mail.com,North,Delhi,2022-06-26,Home Office
C000414,Riya Sharma,c000414@mail.com,Central,Indore,2025-03-08,Corporate
C000415,Varun Singh,c000415@mail.com,North,Delhi,2022-07-31,Consumer
C000416,Aarav Saxena,c000416@mail.com,South,Bengaluru,2023-11-15,Consumer
C000417,Aditya Jain,c000417@mail.com,North,Chandigarh,2024-02-08,Consumer
C000418,Varun Khan,c000418@mail.com,West,Ahmedabad,2022-10-21,Home Office
C000419,Riya Singh,c000419@mail.com,North,Delhi,2024-01-27,Consumer
C000420,Aarav Sharma,c000420@mail.com,Central,Indore,2024-02-06,Corporate
C000421,Tanvi Sharma,c000421@mail.com,West,Pune,2025-03-21,Corporate
C000422,Aditya Khan,c000422@mail.com,North,Delhi,2025-01-02,Consumer
C000423,Kabir Jain,c000423@mail.com,North,Jaipur,2023-04-25,Home Office
C000424,Kabir Malhotra,c000424@mail.com,North,Delhi,2024-04-08,Corporate
C000425,Meera Kulkarni,c000425@mail.com,East,Bhubaneswar,2024-09-12,Corporate
C000426,Kabir Chopra,c000426@mail.com,West,Mumbai,2022-02-01,Consumer
C000427,Saanvi Iyer,c000427@mail.com,South,Bengaluru,2024-04-01,Home Office
C000428,Tanvi Sharma,c000428@mail.com,West,Mumbai,2025-01-05,Consumer
C000429,Kiara Saxena,c000429@mail.com,North,Delhi,2022-05-25,Consumer
C000430,Aditya Reddy,c000430@mail.com,West,Pune,2024-06-23,Consumer
C000431,Meera Gupta,c000431@mail.com,Central,Bhopal,2022-03-14,Corporate
C000432,Neha Nair,c000432@mail.com,West,Ahmedabad,2023-04-28,Consumer
C000433,Riya Kulkarni,c000433@mail.com,West,Pune,2024-09-10,Corporate
C000434,Neha Kulkarni,c000434@mail.com,West,Mumbai,2025-03-30,Consumer
C000435,Rahul Nair,c000435@mail.com,North,Jaipur,2024-05-23,Corporate
C000436,Anaya Nair,c000436@mail.com,North,Chandigarh,2024-05-16,Consumer
C000437,Pooja Mehta,c000437@mail.com,North,Jaipur,2022-11-07,Consumer
C000438,Nitya Mehta,c000438@mail.com,East,Patna,2024-09-17,Corporate
C000439,Neha Kulkarni,c000439@mail.com,West,Mumbai,2024-03-01,Corporate
C000440,Isha Kulkarni,c000440@mail.com,East,Kolkata,2025-02-05,Consumer
C000441,Rahul Saxena,c000441@mail.com,West,Ahmedabad,2023-12-25,Consumer
C000442,Meera Singh,c000442@mail.com,North,Delhi,2022-02-17,Home Office
C000443,Saanvi Reddy,c000443@mail.com,West,Mumbai,2023-09-06,Consumer
C000444,Varun Jain,c000444@mail.com,North,Delhi,2024-07-18,Consumer
C000445,Kabir Chopra,c000445@mail.com,South,Bengaluru,2024-08-03,Home Office
C000446,Diya Bhat,c000446@mail.com,West,Pune,2023-04-09,Home Office
C000447,Meera Reddy,c000447@mail.com,Central,Bhopal,2022-07-25,Consumer
C000448,Neha Kulkarni,c000448@mail.com,East,Bhubaneswar,2024-11-08,Consumer
C000449,Arjun Patel,c000449@mail.com,North,Chandigarh,2024-09-14,Consumer
C000450,Pooja Roy,c000450@mail.com,East,Kolkata,2024-11-20,Consumer
C000451,Kiara Jain,c000451@mail.com,North,Jaipur,2024-03-15,Home Office
C000452,Kabir Sharma,c000452@mail.com,Central,Bhopal,2024-09-21,Consumer
C000453,Rohan Patel,c000453@mail.com,West,Pune,2023-04-29,Consumer
C000454,Vivaan Bhat,c000454@mail.com,North,Jaipur,2024-07-24,Consumer
C000455,Aditya Iyer,c000455@mail.com,North,Chandigarh,2023-08-09,Home Office
C000456,Aarav Roy,c000456@mail.com,North,Delhi,2024-08-11,Consumer
C000457,Pooja Sharma,c000457@mail.com,Central,Nagpur,2022-06-25,Consumer
C000458,Vivaan Sharma,c000458@mail.com,South,Bengaluru,2022-12-22,Consumer
C000459,Diya Nair,c000459@mail.com,West,Pune,2022-09-15,Consumer
C000460,Riya Kulkarni,c000460@mail.com,East,Bhubaneswar,2023-05-03,Consumer
C000461,Arjun Khan,c000461@mail.com,East,Kolkata,2024-09-04,Consumer
C000462,Vivaan Mehta,c000462@mail.com,North,Delhi,2022-05-19,Consumer
C000463,Pooja Verma,c000463@mail.com,Central,Bhopal,2024-05-26,Consumer
C000464,Anaya Jain,c000464@mail.com,South,Chennai,2024-09-23,Consumer
C000465,Kabir Jain,c000465@mail.com,East,Bhubaneswar,2024-03-16,Home Office
C000466,Anaya Bose,c000466@mail.com,West,Mumbai,2024-02-15,Consumer
C000467,Tanvi Chopra,c000467@mail.com,West,Pune,2022-06-16,Consumer
C000468,Meera Yadav,c000468@mail.com,Central,Indore,2024-01-06,Consumer
C000469,Isha Bose,c000469@mail.com,North,Jaipur,2022-09-29,Consumer
C000470,Aarav Jain,c000470@mail.com,East,Kolkata,2022-10-23,Corporate
C000471,Pooja Nair,c000471@mail.com,South,Chennai,2024-10-30,Home Office
C000472,Rahul Roy,c000472@mail.com,East,Patna,2024-01-09,Consumer
C000473,Isha Das,c000473@mail.com,North,Jaipur,2025-04-07,Corporate
C000474,Aditya Chopra,c000474@mail.com,North,Jaipur,2023-06-30,Corporate
C000475,Meera Malhotra,c000475@mail.com,South,Bengaluru,2023-03-06,Consumer
C000476,Vivaan Bhat,c000476@mail.com,South,Chennai,2025-04-09,Corporate
C000477,Tanvi Das,c000477@mail.com,South,Hyderabad,2024-01-18,Consumer
C000478,Arjun Roy,c000478@mail.com,East,Patna,2024-11-01,Consumer
C000479,Anaya Yadav,c000479@mail.com,East,Patna,2022-02-23,Consumer
C000480,Saanvi Roy,c000480@mail.com,South,Chennai,2023-09-24,Consumer
C000481,Riya Yadav,c000481@mail.com,South,Hyderabad,2024-09-07,Home Office
C000482,Diya Patel,c000482@mail.com,North,Jaipur,2024-08-28,Consumer
C000483,Aarav Sharma,c000483@mail.com,East,Patna,2024-05-08,Consumer
C000484,Diya Nair,c000484@mail.com,South,Bengaluru,2022-07-17,Consumer
C000485,Saanvi Saxena,c000485@mail.com,North,Jaipur,2023-10-19,Corporate
C000486,Aditya Kulkarni,c000486@mail.com,South,Chennai,2022-05-02,Consumer
C000487,Diya Roy,c000487@mail.com,East,Patna,2024-08-20,Corporate
C000488,Meera Roy,c000488@mail.com,South,Hyderabad,2024-01-27,Home Office
C000489,Rohan Reddy,c000489@mail.com,East,Kolkata,2022-08-21,Consumer
C000490,Tanvi Singh,c000490@mail.com,East,Kolkata,2024-05-22,Consumer
C000491,Neha Jain,c000491@mail.com,West,Pune,2024-05-13,Consumer
C000492,Meera Mehta,c000492@mail.com,West,Mumbai,2022-03-05,Corporate
C000493,Arjun Roy,c000493@mail.com,West,Pune,2022-04-18,Consumer
C000494,Tanvi Reddy,c000494@mail.com,South,Hyderabad,2022-08-30,Consumer
C000495,Varun Jain,c000495@mail.com,West,Ahmedabad,2022-03-26,Consumer
C000496,Kiara Das,c000496@mail.com,East,Bhubaneswar,2023-10-07,Consumer
C000497,Aarav Saxena,c000497@mail.com,South,Bengaluru,2024-11-21,Consumer
C000498,Isha Yadav,c000498@mail.com,East,Bhubaneswar,2022-03-17,Consumer
C000499,Nitya Saxena,c000499@mail.com,South,Chennai,2024-01-08,Consumer
C000500,Rahul Das,c000500@mail.com,East,Bhubaneswar,2023-05-24,Consumer
C000501,Neha Khan,c000501@mail.com,West,Pune,2024-09-30,Consumer
C000502,Anaya Roy,c000502@mail.com,Central,Nagpur,2023-08-02,Corporate
C000503,Aarav Iyer,c000503@mail.com,Central,Bhopal,2024-03-13,Corporate
C000504,Saanvi Bhat,c000504@mail.com,East,Bhubaneswar,2025-01-11,Consumer
C000505,Kiara Nair,c000505@mail.com,East,Bhubaneswar,2022-06-13,Consumer
C000506,Anaya Jain,c000506@mail.com,West,Mumbai,2023-01-14,Consumer
C000507,Kabir Yadav,c000507@mail.com,South,Hyderabad,2022-11-20,Home Office
C000508,Anaya Gupta,c000508@mail.com,West,Mumbai,2022-07-22,Consumer
C000509,Arjun Bose,c000509@mail.com,East,Kolkata,2024-02-17,Home Office
C000510,Neha Iyer,c000510@mail.com,North,Delhi,2022-01-10,Consumer
C000511,Pooja Das,c000511@mail.com,North,Jaipur,2023-04-09,Corporate
C000512,Rahul Gupta,c000512@mail.com,West,Ahmedabad,2022-05-26,Consumer
C000513,Isha Yadav,c000513@mail.com,North,Delhi,2024-01-09,Consumer
C000514,Nitya Malhotra,c000514@mail.com,South,Bengaluru,2024-06-20,Home Office
C000515,Kabir Kulkarni,c000515@mail.com,South,Hyderabad,2023-07-15,Consumer
C000516,Meera Iyer,c000516@mail.com,North,Jaipur,2023-06-18,Home Office
C000517,Anaya Jain,c000517@mail.com,South,Hyderabad,2023-06-24,Consumer
C000518,Tanvi Kulkarni,c000518@mail.com,West,Pune,2022-08-27,Corporate
C000519,Rahul Verma,c000519@mail.com,North,Delhi,2023-03-27,Corporate
C000520,Diya Singh,c000520@mail.com,West,,2025-01-24,Consumer
C000521,Tanvi Verma,c000521@mail.com,West,Mumbai,2022-02-19,Consumer
C000522,Kabir Singh,c000522@mail.com,South,Chennai,2024-08-03,Home Office
C000523,Varun Bose,c000523@mail.com,North,Chandigarh,2022-07-17,Consumer
C000524,Aditya Mehta,c000524@mail.com,East,Kolkata,2022-05-18,Home Office
C000525,Saanvi Bose,c000525@mail.com,North,Delhi,2022-12-09,Consumer
C000526,Riya Gupta,c000526@mail.com,South,Chennai,2022-11-19,Consumer
C000527,Tanvi Khan,c000527@mail.com,Central,Indore,2023-01-15,Consumer
C000528,Riya Jain,c000528@mail.com,Central,Nagpur,2024-10-16,Consumer
C000529,Isha Bose,c000529@mail.com,West,Mumbai,2024-12-21,Consumer
C000530,Varun Nair,c000530@mail.com,South,Hyderabad,2024-04-10,Consumer
C000531,Aditya Roy,c000531@mail.com,West,Pune,2022-06-25,Home Office
C000532,Nitya Das,c000532@mail.com,West,Ahmedabad,2025-02-08,Consumer
C000533,Nitya Reddy,c000533@mail.com,South,Hyderabad,2024-10-13,Corporate
C000534,Riya Nair,c000534@mail.com,West,Pune,2022-04-02,Corporate
C000535,Arjun Jain,c000535@mail.com,North,Chandigarh,2023-04-10,Consumer
C000536,Kabir Verma,c000536@mail.com,North,Chandigarh,2024-07-19,Consumer
C000537,Varun Malhotra,c000537@mail.com,East,Bhubaneswar,2022-04-17,Consumer
C000538,Rahul Reddy,c000538@mail.com,North,Delhi,2022-04-02,Consumer
C000539,Vivaan Patel,c000539@mail.com,North,Jaipur,2023-12-29,Corporate
C000540,Saanvi Yadav,c000540@mail.com,West,Ahmedabad,2023-02-08,Consumer
C000541,Neha Chopra,c000541@mail.com,Central,Bhopal,2023-06-14,Consumer
C000542,Rahul Saxena,c000542@mail.com,East,Patna,2024-06-19,Home Office
C000543,Kabir Nair,c000543@mail.com,West,Pune,2023-10-16,Consumer
C000544,Saanvi Malhotra,c000544@mail.com,Central,Bhopal,2024-05-03,Consumer
C000545,Rohan Sharma,c000545@mail.com,North,Delhi,2022-06-01,Consumer
C000546,Nitya Iyer,c000546@mail.com,South,Hyderabad,2022-01-03,Corporate
C000547,Kabir Chopra,c000547@mail.com,South,Chennai,2022-10-30,Consumer
C000548,Meera Jain,c000548@mail.com,North,Chandigarh,2022-08-31,Consumer
C000549,Vivaan Nair,c000549@mail.com,West,Ahmedabad,2023-01-24,Consumer
C000550,Rahul Mehta,c000550@mail.com,South,Bengaluru,2024-07-23,Consumer
C000551,Saanvi Roy,c000551@mail.com,East,Bhubaneswar,2022-07-02,Consumer
C000552,Nikhil Verma,c000552@mail.com,North,Chandigarh,2022-06-01,Consumer
C000553,Rohan Patel,c000553@mail.com,North,Jaipur,2022-08-29,Consumer
C000554,Tanvi Sharma,c000554@mail.com,Central,Indore,2023-01-27,Consumer
C000555,Kiara Kulkarni,c000555@mail.com,North,Chandigarh,2022-08-25,Corporate
C000556,Varun Kulkarni,c000556@mail.com,South,Chennai,2022-08-09,Consumer
C000557,Diya Das,c000557@mail.com,South,Bengaluru,2023-11-27,Consumer
C000558,Nitya Gupta,c000558@mail.com,East,Bhubaneswar,2022-05-14,Corporate
C000559,Nikhil Singh,c000559@mail.com,East,Kolkata,2022-07-04,Consumer
C000560,Aditya Iyer,c000560@mail.com,East,Patna,2024-09-30,Consumer
C000561,Diya Chopra,c000561@mail.com,North,Jaipur,2022-01-22,Consumer
C000562,Vivaan Jain,c000562@mail.com,South,Bengaluru,2022-03-15,Corporate
C000563,Kabir Patel,c000563@mail.com,West,Pune,2022-03-25,Consumer
C000564,Kiara Verma,c000564@mail.com,East,Patna,2023-10-06,Consumer
C000565,Varun Das,c000565@mail.com,West,Mumbai,2024-04-13,Consumer
C000566,Isha Saxena,c000566@mail.com,West,Mumbai,2024-04-11,Consumer
C000567,Pooja Sharma,c000567@mail.com,West,Ahmedabad,2024-04-08,Consumer
C000568,Pooja Saxena,c000568@mail.com,North,Chandigarh,2022-03-11,Consumer
C000569,Nikhil Iyer,c000569@mail.com,South,Chennai,2023-02-18,Corporate
C000570,Riya Saxena,c000570@mail.com,East,Bhubaneswar,2024-01-31,Corporate
C000571,Rahul Singh,c000571@mail.com,South,Bengaluru,2024-03-29,Consumer
C000572,Nikhil Saxena,c000572@mail.com,West,Ahmedabad,2023-02-05,Corporate
C000573,Kiara Iyer,c000573@mail.com,East,Patna,2024-10-13,Home Office
C000574,Rahul Nair,c000574@mail.com,West,Mumbai,2024-09-27,Consumer
C000575,Saanvi Bose,c000575@mail.com,West,Pune,2024-07-07,Consumer
C000576,Rohan Saxena,c000576@mail.com,East,Patna,2024-08-15,Home Office
C000577,Varun Mehta,c000577@mail.com,Central,Indore,2025-03-16,Consumer
C000578,Nikhil Reddy,c000578@mail.com,East,Kolkata,2024-08-10,Consumer
C000579,Kiara Reddy,c000579@mail.com,West,Pune,2023-12-04,Consumer
C000580,Saanvi Chopra,c000580@mail.com,South,Chennai,2023-04-24,Corporate
C000581,Anaya Bose,c000581@mail.com,East,Patna,2023-03-11,Consumer
C000582,Saanvi Nair,c000582@mail.com,East,Patna,2024-09-14,Corporate
C000583,Rohan Bhat,c000583@mail.com,North,Jaipur,2022-12-22,Corporate
C000584,Pooja Malhotra,c000584@mail.com,South,Bengaluru,2024-01-26,Consumer
C000585,Neha Nair,c000585@mail.com,Central,Indore,2023-08-27,Consumer
C000586,Vivaan Singh,c000586@mail.com,East,Kolkata,2023-03-31,Consumer
C000587,Riya Chopra,c000587@mail.com,North,Delhi,2023-06-25,Home Office
C000588,Anaya Verma,c000588@mail.com,South,Hyderabad,2022-04-07,Corporate
C000589,Arjun Patel,c000589@mail.com,North,Delhi,2024-05-01,Consumer
C000590,Nikhil Bhat,c000590@mail.com,North,Jaipur,2022-03-22,Consumer
C000591,Arjun Singh,c000591@mail.com,Central,Nagpur,2022-03-30,Corporate
C000592,Rohan Singh,c000592@mail.com,South,Hyderabad,2022-10-29,Consumer
C000593,Varun Kulkarni,c000593@mail.com,South,Hyderabad,2023-09-30,Home Office
C000594,Meera Yadav,c000594@mail.com,East,Bhubaneswar,2022-12-26,Home Office
C000595,Aditya Yadav,c000595@mail.com,North,Jaipur,2024-11-22,Consumer
C000596,Anaya Nair,c000596@mail.com,South,Hyderabad,2025-01-18,Home Office
C000597,Aditya Malhotra,c000597@mail.com,West,Ahmedabad,2023-04-17,Home Office
C000598,Tanvi Roy,c000598@mail.com,East,Kolkata,2025-04-14,Consumer
C000599,Pooja Bose,c000599@mail.com,Central,Nagpur,2022-04-17,Corporate
C000600,Kabir Verma,c000600@mail.com,East,Kolkata,2022-06-22,Corporate
C000601,Arjun Mehta,c000601@mail.com,East,Kolkata,2023-02-21,Consumer
C000602,Riya Bose,c000602@mail.com,West,Pune,2025-02-05,Consumer
C000603,Kiara Chopra,c000603@mail.com,Central,Bhopal,2023-08-28,Consumer
C000604,Arjun Sharma,c000604@mail.com,West,Ahmedabad,2024-04-27,Consumer
C000605,Diya Iyer,c000605@mail.com,Central,Nagpur,2024-02-23,Consumer
C000606,Meera Nair,c000606@mail.com,West,Mumbai,2023-08-22,Consumer
C000607,Riya Khan,c000607@mail.com,West,Ahmedabad,2025-01-23,Consumer
C000608,Arjun Patel,c000608@mail.com,North,Chandigarh,2025-02-19,Consumer
C000609,Aarav Das,c000609@mail.com,West,Mumbai,2023-06-22,Home Office
C000610,Anaya Saxena,c000610@mail.com,South,Chennai,2024-05-06,Corporate
C000611,Anaya Das,c000611@mail.com,East,Kolkata,2024-01-19,Corporate
C000612,Anaya Roy,c000612@mail.com,West,Mumbai,2023-12-14,Home Office
C000613,Aarav Das,c000613@mail.com,Central,Indore,2022-05-02,Consumer
C000614,Diya Bose,c000614@mail.com,Central,Indore,2022-09-09,Consumer
C000615,Rohan Iyer,c000615@mail.com,South,Bengaluru,2025-04-03,Consumer
C000616,Nikhil Bose,c000616@mail.com,West,,2022-10-21,Consumer
C000617,Arjun Bose,c000617@mail.com,West,Pune,2024-02-22,Consumer
C000618,Rahul Das,c000618@mail.com,South,Hyderabad,2024-12-29,Consumer
C000619,Kiara Singh,c000619@mail.com,North,Delhi,2023-12-24,Consumer
C000620,Kabir Roy,c000620@mail.com,North,Delhi,2022-09-16,Consumer
C000621,Neha Chopra,c000621@mail.com,West,Pune,2024-10-28,Home Office
C000622,Isha Verma,c000622@mail.com,East,Patna,2022-02-08,Consumer
C000623,Rohan Roy,c000623@mail.com,Central,Bhopal,2024-05-17,Consumer
C000624,Nitya Verma,c000624@mail.com,East,Bhubaneswar,2022-11-16,Consumer
C000625,Rohan Jain,c000625@mail.com,Central,Indore,2024-02-08,Consumer
C000626,Riya Yadav,c000626@mail.com,South,Chennai,2023-07-31,Consumer
C000627,Nitya Saxena,c000627@mail.com,West,Pune,2023-11-14,Consumer
C000628,Vivaan Verma,c000628@mail.com,North,Delhi,2023-04-04,Home Office
C000629,Rohan Mehta,c000629@mail.com,East,Kolkata,2023-09-27,Consumer
C000630,Diya Singh,c000630@mail.com,West,Pune,2025-01-27,Consumer
