customer_id,customer_name,email,region,city,signup_date,segment,lifetime_value,order_frequency,avg_order_value,total_profit,first_order_date,last_order_date,customer_tenure_days
C000168,Neha Das,c000168@mail.com,West,Mumbai,2022-10-05,Consumer,434381.85,5.0,86876.37,151960.53999999998,2024-07-09,2025-12-28,537.0
C000169,Aditya Jain,c000169@mail.com,South,Chennai,2022-05-29,Corporate,248400.25999999998,6.0,41400.04333333333,95994.84,2024-05-30,2025-12-10,559.0
C000170,Riya Roy,c000170@mail.com,Central,Bhopal,2025-03-27,Consumer,761531.03,5.0,152306.206,283022.07,2024-02-03,2025-11-17,653.0
C000171,Saanvi Khan,c000171@mail.com,South,Bengaluru,2023-03-19,Consumer,178459.95,5.0,35691.990000000005,64482.66,2024-03-28,2025-11-09,591.0
C000172,Tanvi Yadav,c000172@mail.com,East,Patna,2023-11-02,Consumer,511657.67000000004,5.0,102331.53400000001,180730.09000000003,2024-04-15,2025-12-11,605.0
C000173,Rahul Das,c000173@mail.com,South,Bengaluru,2024-08-06,Consumer,87971.73000000001,1.0,87971.73000000001,29540.200000000008,2024-11-20,2024-11-20,1.0
C000174,Rahul Kulkarni,c000174@mail.com,Central,Nagpur,2025-03-09,Consumer,347627.82999999996,7.0,49661.11857142857,119770.60999999999,2024-05-13,2025-08-30,474.0
C000175,Aditya Reddy,c000175@mail.com,North,Jaipur,2025-04-09,Consumer,304504.49,7.0,43500.64142857143,103039.90000000001,2024-02-18,2025-10-16,606.0
C000176,Pooja Chopra,c000176@mail.com,North,Jaipur,2022-07-17,Home Office,365928.15,5.0,73185.63,127405.63,2024-01-27,2025-10-08,620.0
C000177,Kabir Das,c000177@mail.com,South,Bengaluru,2023-04-18,Consumer,542284.78,6.0,90380.79666666668,170842.56,2024-04-20,2025-12-30,619.0
C000178,Kiara Iyer,c000178@mail.com,Central,Indore,2023-05-02,Home Office,372714.70999999996,3.0,124238.23666666665,127596.70999999998,2024-07-30,2025-08-27,393.0
C000179,Varun Saxena,c000179@mail.com,Central,Bhopal,2024-08-13,Home Office,454628.12,7.0,64946.874285714286,187660.63999999998,2024-01-02,2025-01-10,374.0
C000180,Kabir Yadav,c000180@mail.com,West,Pune,2023-02-07,Consumer,450847.03,7.0,64406.71857142857,169755.69,2024-09-12,2025-10-17,400.0
C000181,Rohan Khan,c000181@mail.com,Central,Bhopal,2022-10-05,Consumer,684061.96,6.0,114010.32666666666,257193.95999999996,2024-05-28,2025-11-05,526.0
C000182,Kabir Singh,c000182@mail.com,Central,Nagpur,2024-06-25,Home Office,166929.7,4.0,41732.425,52314.100000000006,2024-10-28,2025-12-14,412.0
C000183,Riya Iyer,c000183@mail.com,East,Kolkata,2023-08-18,Consumer,890264.94,10.0,89026.49399999999,285537.84,2024-02-13,2025-10-15,610.0
C000184,Tanvi Reddy,c000184@mail.com,South,Bengaluru,2024-06-16,Consumer,404022.16,5.0,80804.432,128354.05000000002,2024-04-15,2025-12-29,623.0
C000185,Kabir Yadav,c000185@mail.com,West,Ahmedabad,2023-04-01,Consumer,112892.51,3.0,37630.83666666666,47552.58,2024-05-15,2025-11-05,539.0
C000186,Riya Reddy,c000186@mail.com,West,Pune,2023-08-07,Consumer,836088.71,9.0,92898.74555555555,255905.78000000003,2024-06-14,2025-11-17,521.0
C000187,Kiara Bose,c000187@mail.com,South,Hyderabad,2022-01-11,Corporate,463724.26,8.0,57965.5325,144637.31000000003,2024-01-28,2025-06-24,513.0
C000188,Aditya Kulkarni,c000188@mail.com,North,Delhi,2022-01-20,Consumer,236218.38,7.0,33745.48285714286,86756.44999999998,2024-06-23,2025-06-24,366.0
C000189,Nikhil Singh,c000189@mail.com,West,Mumbai,2022-01-01,Consumer,866399.97,9.0,96266.66333333333,247077.93000000002,2024-04-09,2025-11-16,586.0
C000190,Nikhil Das,c000190@mail.com,South,Bengaluru,2022-07-30,Corporate,327195.68,4.0,81798.92,122465.33,2024-01-13,2025-06-03,507.0
C000191,Nitya Das,c000191@mail.com,Central,Nagpur,2023-02-22,Consumer,702573.97,8.0,87821.74625,265112.52999999997,2024-09-17,2025-12-06,445.0
C000192,Anaya Verma,c000192@mail.com,South,Hyderabad,2022-03-02,Corporate,607004.78,7.0,86714.96857142857,193938.45,2024-01-27,2025-11-08,651.0
C000193,Aarav Iyer,c000193@mail.com,North,Jaipur,2022-07-12,Consumer,274986.5,4.0,68746.625,74051.17000000001,2024-02-05,2025-01-26,356.0
C000194,Meera Bose,c000194@mail.com,West,Ahmedabad,2024-10-13,Consumer,482151.74,8.0,60268.9675,165503.65,2024-01-30,2025-12-21,691.0
C000195,Varun Gupta,c000195@mail.com,North,Jaipur,2024-10-22,Home Office,350654.52,9.0,38961.613333333335,132311.77,2024-07-01,2025-11-23,510.0
C000196,Anaya Yadav,c000196@mail.com,North,Chandigarh,2022-12-14,Consumer,735900.7,9.0,81766.74444444444,211172.33000000002,2024-05-25,2025-12-15,569.0
C000197,Anaya Jain,c000197@mail.com,East,Bhubaneswar,2025-02-09,Home Office,246342.68000000002,4.0,61585.670000000006,66928.33000000002,2024-01-14,2025-08-11,575.0
C000198,Nitya Bose,c000198@mail.com,West,Ahmedabad,2022-05-22,Consumer,495262.14,9.0,55029.12666666667,156735.72000000003,2024-02-29,2025-11-21,631.0
C000199,Arjun Jain,c000199@mail.com,North,Delhi,2022-02-07,Corporate,362436.21,5.0,72487.242,126253.55000000002,2024-09-10,2025-10-02,387.0
C000200,Rohan Iyer,c000200@mail.com,South,Chennai,2023-03-02,Consumer,306234.41,6.0,51039.06833333333,78461.06,2024-02-23,2025-12-09,655.0
C000201,Vivaan Mehta,c000201@mail.com,West,Mumbai,2022-11-14,Corporate,435409.87,8.0,54426.23375,152185.44,2024-05-20,2025-12-12,571.0
C000202,Kabir Reddy,c000202@mail.com,Central,Bhopal,2022-04-03,Consumer,335974.29,5.0,67194.858,84224.0,2024-07-20,2025-12-19,517.0
C000203,Rohan Verma,c000203@mail.com,East,Bhubaneswar,2024-10-13,Consumer,529060.0800000001,9.0,58784.45333333334,150627.81,2024-06-22,2025-12-11,537.0
C000204,Kabir Singh,c000204@mail.com,North,Jaipur,2025-03-20,Corporate,615485.0700000001,8.0,76935.63375000001,203070.4,2024-03-07,2025-12-25,658.0
C000205,Rahul Mehta,c000205@mail.com,North,Chandigarh,2022-11-21,Home Office,326985.93000000005,7.0,46712.27571428572,93345.44,2024-07-17,2025-12-21,522.0
C000206,Anaya Reddy,c000206@mail.com,South,Hyderabad,2023-01-14,Consumer,344809.46,4.0,86202.365,106284.75,2024-10-13,2025-08-27,318.0
C000207,Riya Malhotra,c000207@mail.com,North,Jaipur,2024-05-12,Corporate,495940.71,7.0,70848.67285714285,179681.91,2024-04-10,2025-11-15,584.0
C000208,Varun Chopra,c000208@mail.com,West,Mumbai,2025-01-24,Consumer,281852.20999999996,6.0,46975.368333333325,69100.84,2024-05-12,2025-06-16,400.0
C000209,Diya Singh,c000209@mail.com,North,Jaipur,2022-12-11,Consumer,506513.57,9.0,56279.28555555556,155214.73,2024-04-02,2025-08-02,487.0
C000210,Riya Roy,c000210@mail.com,East,Patna,2024-03-30,Consumer,216577.02,4.0,54144.255,60547.95999999999,2024-09-09,2025-12-26,473.0
C000211,Riya Mehta,c000211@mail.com,West,Ahmedabad,2022-01-28,Corporate,271862.77,6.0,45310.46166666667,85700.34,2025-02-03,2025-12-17,317.0
C000212,Nitya Singh,c000212@mail.com,East,Patna,2023-11-11,Consumer,54652.49,1.0,54652.49,14405.199999999999,2024-09-22,2024-09-22,1.0
C000213,Nitya Saxena,c000213@mail.com,North,Delhi,2025-03-30,Home Office,58279.31,1.0,58279.31,13463.089999999998,2025-08-11,2025-08-11,1.0
C000214,Pooja Sharma,c000214@mail.com,West,Pune,2023-07-25,Corporate,82401.72,2.0,41200.86,26928.310000000005,2024-12-05,2025-03-31,116.0
C000215,Kiara Verma,c000215@mail.com,West,Mumbai,2024-02-09,Consumer,516773.06,6.0,86128.84333333334,174909.86999999997,2024-10-07,2025-11-16,405.0
C000216,Meera Chopra,c000216@mail.com,West,Pune,2024-04-04,Home Office,272503.80000000005,4.0,68125.95000000001,75551.57,2024-06-26,2025-03-30,277.0
C000217,Varun Bose,c000217@mail.com,North,Jaipur,2024-01-29,Corporate,229642.72999999998,6.0,38273.78833333333,87504.92,2024-03-14,2025-12-31,657.0
C000218,Kiara Saxena,c000218@mail.com,North,Chandigarh,2024-04-03,Consumer,639712.48,12.0,53309.37333333333,239644.21999999997,2024-04-12,2025-12-20,617.0
C000219,Nikhil Bose,c000219@mail.com,Central,Bhopal,2024-11-30,Consumer,800300.59,8.0,100037.57375,274816.80999999994,2024-10-01,2025-12-10,435.0
C000220,Neha Malhotra,c000220@mail.com,South,Hyderabad,2022-01-13,Consumer,516025.81,6.0,86004.30166666667,201605.07,2024-03-31,2025-11-15,594.0
C000221,Anaya Reddy,c000221@mail.com,South,Hyderabad,2024-11-27,Home Office,280926.99,4.0,70231.7475,106681.43,2024-01-21,2025-05-28,493.0
C000222,Rahul Mehta,c000222@mail.com,East,Bhubaneswar,2024-12-25,Corporate,510389.86999999994,9.0,56709.98555555555,196309.74,2024-06-22,2025-12-13,539.0
C000223,Kiara Bose,c000223@mail.com,West,Mumbai,2024-12-20,Consumer,1015480.24,10.0,101548.024,410118.47,2024-01-06,2025-07-04,545.0
C000224,Aarav Kulkarni,c000224@mail.com,Central,Bhopal,2023-03-18,Consumer,274929.60000000003,5.0,54985.920000000006,93959.03000000001,2024-02-13,2025-03-22,403.0
C000225,Aditya Khan,c000225@mail.com,South,Bengaluru,2023-12-01,Consumer,514261.87,11.0,46751.079090909094,169054.77999999997,2024-03-09,2025-12-23,654.0
C000226,Nitya Bhat,c000226@mail.com,Central,Nagpur,2023-02-28,Consumer,285200.51,4.0,71300.1275,108025.65000000001,2025-06-19,2025-12-01,165.0
C000227,Rohan Nair,c000227@mail.com,North,Chandigarh,2024-10-05,Home Office,482910.17000000004,6.0,80485.02833333334,134667.66000000003,2024-02-09,2025-10-31,630.0
C000228,Tanvi Iyer,c000228@mail.com,East,Patna,2023-05-03,Consumer,447130.06,10.0,44713.006,158789.00999999998,2024-04-22,2025-12-08,595.0
C000229,Aarav Bhat,c000229@mail.com,East,Kolkata,2023-01-11,Consumer,702848.85,10.0,70284.885,213385.54,2024-01-15,2025-09-21,615.0
C000230,Riya Gupta,c000230@mail.com,North,Chandigarh,2024-04-02,Consumer,868295.64,7.0,124042.2342857143,244379.93000000002,2024-05-28,2025-09-02,462.0
C000231,Aditya Kulkarni,c000231@mail.com,North,Delhi,2022-03-01,Consumer,182246.74,4.0,45561.685,57196.32000000001,2024-03-10,2025-10-17,586.0
C000232,Neha Yadav,c000232@mail.com,South,Bengaluru,2023-03-28,Consumer,430518.7,8.0,53814.8375,160573.91999999998,2024-03-20,2025-12-02,622.0
C000233,Anaya Malhotra,c000233@mail.com,Central,Nagpur,2022-09-05,Consumer,666874.04,9.0,74097.11555555556,244994.09,2024-01-08,2025-11-21,683.0
C000234,Neha Chopra,c000234@mail.com,East,Bhubaneswar,2023-03-25,Home Office,338459.04,4.0,84614.76,132466.59,2024-03-22,2025-09-17,544.0
C000235,Tanvi Singh,c000235@mail.com,Central,Indore,2023-06-23,Consumer,948577.93,6.0,158096.32166666668,384142.47,2024-03-13,2025-12-11,638.0
C000236,Neha Khan,c000236@mail.com,West,Mumbai,2022-03-18,Corporate,129600.79,3.0,43200.26333333333,33115.58,2024-03-14,2024-07-25,133.0
C000237,Rohan Saxena,c000237@mail.com,East,Kolkata,2024-11-03,Consumer,148485.24,2.0,74242.62,48828.04,2024-05-08,2025-05-03,360.0
C000238,Anaya Yadav,c000238@mail.com,West,Mumbai,2023-05-15,Consumer,219219.34000000003,3.0,73073.11333333334,76023.29000000001,2024-07-16,2024-12-28,165.0
C000239,Varun Sharma,c000239@mail.com,North,Jaipur,2023-03-07,Consumer,95095.94,3.0,31698.646666666667,31311.549999999996,2024-10-13,2025-12-28,441.0
C000240,Kiara Verma,c000240@mail.com,North,Jaipur,2022-06-29,Home Office,70975.59,4.0,17743.8975,18556.289999999997,2024-05-22,2025-10-20,516.0
C000241,Kabir Verma,c000241@mail.com,West,Ahmedabad,2025-04-09,Corporate,420820.85000000003,8.0,52602.606250000004,107258.00999999998,2024-07-23,2025-11-13,478.0
C000242,Varun Kulkarni,c000242@mail.com,West,Mumbai,2024-10-23,Home Office,496895.55,8.0,62111.94375,171634.52,2024-02-24,2025-08-07,530.0
C000243,Aditya Bose,c000243@mail.com,South,Bengaluru,2023-08-02,Consumer,737964.12,7.0,105423.44571428571,246952.65,2024-01-07,2025-10-28,660.0
C000244,Neha Khan,c000244@mail.com,East,Kolkata,2023-02-06,Consumer,812083.09,10.0,81208.309,269028.04,2024-03-27,2025-08-17,508.0
C000245,Aditya Reddy,c000245@mail.com,East,Bhubaneswar,2023-07-15,Home Office,377563.62,8.0,47195.4525,133088.91999999998,2024-03-04,2025-09-24,569.0
C000246,Nitya Singh,c000246@mail.com,West,Pune,2025-02-27,Consumer,900385.6599999999,9.0,100042.8511111111,361380.51,2024-05-11,2025-12-13,581.0
C000247,Rahul Patel,c000247@mail.com,East,Bhubaneswar,2022-09-23,Consumer,335274.28,6.0,55879.04666666667,101730.37,2024-07-30,2025-07-02,337.0
C000248,Nikhil Iyer,c000248@mail.com,South,Hyderabad,2024-04-01,Consumer,693210.12,7.0,99030.01714285715,245352.11000000002,2024-02-11,2025-11-07,635.0
C000249,Nitya Sharma,c000249@mail.com,South,Hyderabad,2024-12-20,Consumer,407756.87,4.0,101939.2175,158179.31999999998,2024-05-11,2025-06-08,393.0
C000250,Kabir Kulkarni,c000250@mail.com,South,Chennai,2024-06-26,Home Office,305673.61,7.0,43667.65857142857,56056.90999999999,2024-01-27,2025-11-28,671.0
C000251,Riya Mehta,c000251@mail.com,West,Ahmedabad,2024-11-10,Consumer,861489.65,10.0,86148.965,299097.42,2024-04-06,2025-11-03,576.0
C000252,Diya Iyer,c000252@mail.com,West,Pune,2025-02-11,Consumer,602842.6900000001,10.0,60284.26900000001,213985.49,2024-01-12,2025-10-27,654.0
C000253,Saanvi Yadav,c000253@mail.com,South,Chennai,2022-03-13,Consumer,417398.31999999995,8.0,52174.78999999999,130407.72999999998,2024-02-21,2025-09-30,587.0
C000254,Pooja Sharma,c000254@mail.com,South,Chennai,2022-10-14,Consumer,452681.56999999995,4.0,113170.39249999999,186074.99,2025-02-01,2025-10-10,251.0
C000255,Pooja Reddy,c000255@mail.com,South,Hyderabad,2022-06-23,Consumer,216780.48,6.0,36130.08,71815.27000000002,2024-01-07,2025-11-16,679.0
C000256,Kiara Malhotra,c000256@mail.com,West,Mumbai,2023-11-12,Home Office,541243.66,7.0,77320.52285714286,172881.61000000002,2024-03-13,2025-08-28,533.0
C000257,Kabir Bhat,c000257@mail.com,West,Ahmedabad,2023-05-04,Home Office,386163.02,6.0,64360.503333333334,134588.94,2024-04-06,2025-11-19,592.0
C000258,Aarav Jain,c000258@mail.com,North,Jaipur,2022-02-18,Consumer,348660.79000000004,6.0,58110.131666666675,100052.20000000001,2024-08-28,2025-10-08,406.0
C000259,Nitya Bhat,c000259@mail.com,North,Chandigarh,2023-11-01,Consumer,290098.19999999995,4.0,72524.54999999999,121162.79,2024-01-23,2025-10-05,621.0
C000260,Pooja Patel,c000260@mail.com,East,Patna,2022-05-01,Consumer,664900.9099999999,10.0,66490.09099999999,203547.56999999995,2024-05-16,2025-12-05,568.0
C000261,Isha Das,c000261@mail.com,North,Jaipur,2023-05-04,Consumer,896939.8999999999,9.0,99659.98888888888,286746.52999999997,2024-01-15,2025-08-18,581.0
C000262,Nitya Reddy,c000262@mail.com,West,Mumbai,2023-03-16,Consumer,295437.12,7.0,42205.30285714286,103577.87999999999,2024-01-04,2025-12-17,713.0
C000263,Nitya Chopra,c000263@mail.com,South,Hyderabad,2024-12-08,Consumer,518246.77,14.0,37017.62642857143,163844.14,2024-01-31,2025-09-21,599.0
C000264,Riya Das,c000264@mail.com,North,Chandigarh,2024-03-30,Consumer,226184.11,4.0,56546.0275,101525.20999999999,2024-10-17,2025-10-19,367.0
C000265,Tanvi Bose,c000265@mail.com,Central,Bhopal,2024-01-20,Home Office,1002825.26,7.0,143260.75142857144,377988.19,2024-08-08,2025-11-18,467.0
C000266,Kabir Bose,c000266@mail.com,North,Chandigarh,2024-09-25,Consumer,472486.09,8.0,59060.76125,180610.97000000003,2024-04-08,2025-09-03,513.0
C000267,Isha Kulkarni,c000267@mail.com,South,Bengaluru,2022-08-05,Consumer,356899.25,8.0,44612.40625,118673.90999999999,2024-01-16,2025-11-30,684.0
C000268,Kabir Saxena,c000268@mail.com,North,Delhi,2022-11-04,Consumer,99571.3,2.0,49785.65,33539.71000000001,2025-08-04,2025-12-02,120.0
C000269,Diya Roy,c000269@mail.com,North,Jaipur,2024-06-21,Corporate,235069.8,2.0,117534.9,90650.23000000001,2024-05-12,2025-08-12,457.0
C000270,Kabir Nair,c000270@mail.com,North,Delhi,2024-06-17,Consumer,502621.05000000005,10.0,50262.105,193144.03,2024-04-30,2025-11-21,570.0
C000271,Arjun Malhotra,c000271@mail.com,North,Chandigarh,2022-01-26,Home Office,251640.82,3.0,83880.27333333333,93597.61,2024-06-26,2025-12-01,523.0
C000272,Riya Bhat,c000272@mail.com,North,Chandigarh,2022-09-27,Consumer,212405.66,4.0,53101.415,79569.67,2024-09-19,2025-09-12,358.0
C000273,Aditya Verma,c000273@mail.com,North,Chandigarh,2022-09-30,Home Office,216230.74000000002,4.0,54057.685000000005,44764.06,2024-04-09,2025-07-31,478.0
C000274,Meera Jain,c000274@mail.com,East,Bhubaneswar,2022-01-08,Consumer,409655.63,5.0,81931.126,123868.90000000002,2024-05-07,2025-07-31,450.0
C000275,Aditya Khan,c000275@mail.com,West,Ahmedabad,2024-03-04,Corporate,510739.10000000003,6.0,85123.18333333333,132448.10000000003,2024-01-14,2025-09-02,597.0
C000276,Diya Verma,c000276@mail.com,South,Chennai,2022-03-07,Home Office,103914.28,3.0,34638.09333333333,44916.56,2025-02-03,2025-12-09,309.0
C000277,Isha Jain,c000277@mail.com,South,Chennai,2024-10-06,Consumer,343664.55,7.0,49094.93571428571,103757.98999999998,2024-03-12,2025-04-29,413.0
C000278,Riya Roy,c000278@mail.com,East,Kolkata,2023-12-04,Consumer,699363.11,10.0,69936.311,250891.34,2024-02-10,2025-05-28,473.0
C000279,Diya Singh,c000279@mail.com,West,Ahmedabad,2024-07-03,Corporate,475043.34,6.0,79173.89,165232.53000000003,2024-03-10,2025-11-17,617.0
C000280,Pooja Bhat,c000280@mail.com,West,Pune,2023-08-20,Consumer,333699.61000000004,6.0,55616.60166666668,107835.46999999999,2024-03-06,2025-10-11,584.0
C000281,Isha Mehta,c000281@mail.com,North,Delhi,2025-03-10,Consumer,260058.18,4.0,65014.545,72734.22,2025-05-24,2025-08-03,71.0
C000282,Saanvi Kulkarni,c000282@mail.com,North,Chandigarh,2022-11-21,Consumer,149918.28,4.0,37479.57,43140.090000000004,2024-07-26,2025-11-11,473.0
C000283,Vivaan Bhat,c000283@mail.com,South,Chennai,2023-11-01,Corporate,567314.65,10.0,56731.465000000004,219512.79000000004,2024-01-31,2025-12-29,698.0
C000284,Arjun Patel,c000284@mail.com,South,Hyderabad,2022-01-08,Consumer,573467.9,9.0,63718.65555555556,221307.97,2024-02-07,2025-12-27,689.0
C000285,Meera Verma,c000285@mail.com,East,Kolkata,2024-09-26,Consumer,460968.41000000003,10.0,46096.841,169265.0,2024-02-08,2025-12-31,692.0
C000286,Rohan Iyer,c000286@mail.com,South,Chennai,2023-11-13,Consumer,662494.9299999999,10.0,66249.49299999999,222597.18999999997,2024-06-30,2025-11-17,505.0
C000287,Isha Verma,c000287@mail.com,North,Jaipur,2022-07-31,Corporate,187002.25,6.0,31167.041666666668,60906.55,2025-06-03,2025-11-28,178.0
C000288,Aditya Chopra,c000288@mail.com,South,Bengaluru,2024-09-08,Corporate,498410.45,6.0,83068.40833333334,184166.14,2024-02-21,2025-10-18,605.0
C000289,Rohan Gupta,c000289@mail.com,East,Bhubaneswar,2025-04-02,Consumer,256567.73,6.0,42761.28833333334,80896.70999999999,2024-06-21,2025-05-14,327.0
C000290,Vivaan Chopra,c000290@mail.com,North,Jaipur,2022-03-24,Consumer,566267.59,9.0,62918.621111111104,160461.32,2024-03-29,2025-11-07,588.0
C000291,Arjun Jain,c000291@mail.com,West,Ahmedabad,2024-10-11,Consumer,396111.35000000003,5.0,79222.27,123690.20000000001,2024-03-01,2025-12-02,641.0
C000292,Meera Malhotra,c000292@mail.com,North,Chandigarh,2024-06-02,Consumer,332668.01,8.0,41583.50125,117749.74,2024-06-28,2025-12-16,536.0
C000293,Diya Jain,c000293@mail.com,Central,Bhopal,2023-03-02,Consumer,567329.0800000001,7.0,81047.01142857144,241266.44,2024-09-01,2025-12-12,467.0
C000294,Kiara Sharma,c000294@mail.com,North,Delhi,2024-02-01,Consumer,279907.49,6.0,46651.24833333333,100501.64,2024-01-16,2025-11-25,679.0
C000295,Aditya Bose,c000295@mail.com,West,Ahmedabad,2024-07-31,Consumer,388907.08,4.0,97226.77,109540.7,2024-03-05,2025-08-04,517.0
C000296,Arjun Bhat,c000296@mail.com,Central,Bhopal,2023-07-30,Consumer,531814.0499999999,9.0,59090.44999999999,207058.36999999997,2024-08-17,2025-11-18,458.0
C000297,Isha Singh,c000297@mail.com,Central,Bhopal,2024-03-10,Corporate,76472.27,3.0,25490.756666666668,24511.46,2024-04-26,2025-09-04,496.0
C000298,Vivaan Jain,c000298@mail.com,West,Mumbai,2022-02-28,Consumer,325336.0,7.0,46476.57142857143,124632.87,2024-04-28,2025-05-11,378.0
C000299,Tanvi Nair,c000299@mail.com,West,Mumbai,2025-01-15,Home Office,928586.22,8.0,116073.2775,329812.31,2024-01-04,2025-03-02,423.0
C000300,Meera Reddy,c000300@mail.com,West,Ahmedabad,2025-01-13,Consumer,206346.16999999998,4.0,51586.542499999996,70339.97,2024-04-28,2025-08-15,474.0
C000301,Kiara Khan,c000301@mail.com,West,Pune,2022-09-10,Consumer,253607.15,3.0,84535.71666666666,96062.76000000001,2024-02-03,2024-10-17,257.0
C000302,Kiara Patel,c000302@mail.com,North,Chandigarh,2023-07-27,Consumer,507759.54000000004,5.0,101551.90800000001,190227.8,2024-05-29,2025-12-19,569.0
C000303,Pooja Patel,c000303@mail.com,East,Kolkata,2022-10-14,Consumer,386766.31999999995,5.0,77353.264,131305.0,2024-03-03,2025-06-16,470.0
C000304,Diya Chopra,c000304@mail.com,East,Bhubaneswar,2023-04-25,Corporate,85841.19,4.0,21460.2975,32254.690000000002,2024-05-01,2025-05-23,387.0
C000305,Diya Khan,c000305@mail.com,West,Ahmedabad,2022-11-27,Consumer,269215.74,6.0,44869.29,74987.31,2024-08-01,2025-11-01,457.0
C000306,Varun Nair,c000306@mail.com,East,Kolkata,2024-10-30,Consumer,549867.17,9.0,61096.352222222224,186010.11,2024-04-30,2025-10-19,537.0
C000307,Rohan Khan,c000307@mail.com,South,Chennai,2024-04-13,Home Office,536015.98,10.0,53601.598,148413.55000000002,2024-01-05,2025-11-12,677.0
C000308,Nikhil Das,c000308@mail.com,East,Kolkata,2024-10-11,Consumer,189536.19999999998,6.0,31589.366666666665,63031.27999999999,2024-06-25,2025-06-18,358.0
C000309,Neha Khan,c000309@mail.com,South,Bengaluru,2024-08-09,Consumer,441687.97,6.0,73614.66166666667,150461.01,2024-01-27,2025-12-23,696.0
C000310,Nikhil Nair,c000310@mail.com,North,Jaipur,2024-05-22,Consumer,8343.279999999999,1.0,8343.279999999999,2394.75,2025-05-09,2025-05-09,1.0
